customer_id,snapshot_date,plan,region,tenure_months,monthly_charge,support_contacts,current_usage_hours,churned_next_month,next_month_usage_hours
C0192,2026-06-30,Basic,North,63,36.45,2,43.29,0,35.35
C0193,2026-06-30,Basic,South,35,35.67,4,22.69,0,12.03
C0194,2026-06-30,Premium,West,44,97.5,1,51.2,0,43.69
C0195,2026-06-30,Basic,East,29,31.77,1,27.34,0,21.63
C0196,2026-06-30,Basic,South,56,29.76,1,25.95,0,24.54
C0197,2026-06-30,Standard,East,24,59.7,1,51.27,0,42.21
C0198,2026-06-30,Premium,West,42,102.13,2,67.83,0,61.11
C0199,2026-06-30,Basic,South,51,33.36,0,65.49,0,62.42
C0200,2026-06-30,Basic,East,66,30.48,1,39.87,0,30.25
C0201,2026-06-30,Standard,West,50,72.82,0,54.61,0,56.44
C0202,2026-06-30,Premium,East,9,92.86,2,54.37,0,40.91
C0203,2026-06-30,,South,15,56.81,1,42.73,1,42.13
C0204,2026-06-30,Basic,North,21,35.09,0,42.68,0,38.41
C0205,2026-06-30,Basic,North,23,30.34,3,35.59,0,27.53
C0206,2026-06-30,Basic,West,27,34.19,0,42.44,0,37.98
C0207,2026-06-30,Basic,East,14,46.62,5,43.41,0,27.95
C0208,2026-06-30,Standard,South,14,60.16,2,39.21,0,29.37
C0209,2026-06-30,Basic,South,73,27.95,0,31.07,0,30.58
C0210,2026-06-30,Standard,East,34,63.09,0,56.59,0,50.21
C0211,2026-06-30,Standard,East,16,74.35,1,44.97,0,30.9
C0212,2026-06-30,Standard,East,48,63.18,1,43.28,0,43.5
C0213,2026-06-30,Basic,South,7,36.97,2,43.19,0,29.6
C0214,2026-06-30,Premium,East,52,96.61,0,61.18,0,56.52
C0215,2026-06-30,Standard,South,58,66.4,0,55.64,0,50.81
C0216,2026-06-30,Standard,West,60,73.97,2,52.87,0,47.75
C0217,2026-06-30,Basic,North,44,43.15,1,44.01,0,40.09
C0218,2026-06-30,Basic,North,54,40.11,1,54.91,0,50.58
C0219,2026-06-30,Premium,South,29,93.6,2,66.53,0,52.9
C0220,2026-06-30,Basic,East,43,,2,44.26,0,35.77
C0221,2026-06-30,Basic,East,26,45.67,4,42.65,0,24.37
C0222,2026-06-30,Standard,South,8,67.16,1,62.03,0,53.9
C0223,2026-06-30,Standard,West,17,69.09,0,57.83,0,57.83
C0224,2026-06-30,Premium,South,46,88.86,0,71.25,0,60.19
C0225,2026-06-30,Basic,North,25,36.22,1,48.24,0,37.43
C0226,2026-06-30,Premium,North,71,104.22,2,45.83,0,31.38
C0227,2026-06-30,Basic,West,14,26.31,4,48.95,0,43.3
C0228,2026-06-30,Standard,North,68,60.41,1,44.41,0,38.12
C0229,2026-06-30,Standard,West,55,59.68,2,47.28,0,40.39
C0230,2026-06-30,Basic,South,10,32.66,1,51.7,0,50.07
C0231,2026-06-30,Basic,North,21,44.41,1,57.47,0,44.82
C0232,2026-06-30,Basic,South,64,38.94,1,48.07,0,44.12
C0233,2026-06-30,Premium,East,51,90.39,3,52.93,0,46.78
C0234,2026-06-30,Standard,South,41,56.25,2,45.38,0,37.73
C0235,2026-06-30,Premium,West,61,99.32,2,59.14,0,53.49
C0236,2026-06-30,Premium,East,31,101.99,1,57.4,0,60.13
C0237,2026-06-30,Standard,South,44,64.59,4,48.57,1,26.18
C0238,2026-06-30,Standard,East,46,59.19,1,68.19,0,60.03
C0239,2026-06-30,Basic,West,63,32.76,3,35.17,0,23.41
C0240,2026-06-30,Basic,South,21,40.82,1,45.65,0,45.29
C0241,2026-06-30,Premium,North,47,90.69,1,52.77,0,46.43
C0242,2026-06-30,Standard,South,45,59.65,3,51.07,0,46.05
C0243,2026-06-30,Basic,West,51,26.75,1,36.39,0,28.79
C0244,2026-06-30,Standard,North,10,76.06,1,38.43,0,41.75
C0245,2026-06-30,Standard,West,60,64.71,1,46.2,0,36.76
C0246,2026-06-30,Premium,East,61,89.62,1,57.45,0,45.53
C0247,2026-06-30,Standard,East,26,59.05,1,50.32,0,44.09
C0248,2026-06-30,Basic,South,34,31.79,0,49.35,0,48.77
C0249,2026-06-30,Basic,West,52,32.18,2,32.67,0,21.02
C0250,2026-06-30,Standard,North,60,61.36,0,43.82,0,36.54
C0251,2026-06-30,Standard,South,63,64.28,1,42.52,0,31.12
C0252,2026-06-30,Premium,South,58,92.94,2,46.98,0,38.31
C0253,2026-06-30,Standard,South,53,76.47,1,45.33,0,39.54
C0254,2026-06-30,Basic,South,58,34.93,2,38.85,0,33.63
C0255,2026-06-30,Basic,North,74,40.02,1,55.05,0,46.1
C0256,2026-06-30,Standard,North,41,64.72,1,44.72,0,42.55
C0257,2026-06-30,Premium,North,23,85.45,1,72.74,0,57.58
C0258,2026-06-30,Basic,East,49,38.65,3,36.89,0,29.07
C0259,2026-06-30,Basic,South,67,39.1,0,45.57,0,31.83
C0260,2026-06-30,Standard,East,65,66.18,0,43.51,0,41.23
C0261,2026-06-30,Basic,East,45,33.84,0,33.69,0,38.86
C0262,2026-06-30,Premium,East,24,89.92,0,72.55,0,70.97
C0263,2026-06-30,Basic,East,73,32.66,1,28.87,0,19.26
C0264,2026-06-30,Basic,East,49,36.08,0,19.03,1,24.86
C0265,2026-06-30,Premium,East,39,92.71,0,53.53,0,44.73
C0266,2026-06-30,Basic,East,70,44.78,3,48.92,0,30.17
C0267,2026-06-30,Basic,East,33,32.53,0,56.12,0,57.49
C0268,2026-06-30,Basic,South,15,33.87,2,50.03,0,36.88
C0269,2026-06-30,Basic,North,34,35.94,1,32.14,0,22.74
C0270,2026-06-30,Basic,West,57,32.01,1,53.62,0,40.81
C0271,2026-06-30,Basic,South,63,40.25,1,44.51,0,38.32
C0272,2026-06-30,Basic,East,13,34.66,0,51.32,0,41.28
C0273,2026-06-30,Basic,North,44,31.06,0,47.41,0,40.43
C0274,2026-06-30,,South,45,58.21,2,49.68,0,42.51
C0275,2026-06-30,Standard,East,73,66.83,1,44.22,0,43.96
C0276,2026-06-30,Basic,East,67,41.86,0,56.48,0,46.16
C0277,2026-06-30,Basic,East,8,37.1,3,41.96,0,27.27
C0278,2026-06-30,Standard,South,53,,2,51.21,0,44.32
C0279,2026-06-30,Premium,West,23,91.05,1,65.11,0,64.37
C0280,2026-06-30,Premium,East,68,102.82,0,35.38,0,42.01
C0281,2026-06-30,Basic,West,30,37.58,2,27.16,0,26.55
C0282,2026-06-30,Basic,East,21,29.57,0,28.36,0,28.43
C0283,2026-06-30,Basic,East,55,40.99,1,31.8,0,32.04
C0284,2026-06-30,Basic,West,18,35.67,0,43.0,0,32.12
C0285,2026-06-30,Standard,North,15,62.16,1,36.4,0,32.95
C0286,2026-06-30,Basic,West,7,35.98,2,29.93,0,28.78
C0287,2026-06-30,Basic,West,56,35.5,0,28.7,0,28.15
C0288,2026-06-30,Basic,East,61,40.76,1,68.38,0,56.06
C0289,2026-06-30,Standard,East,69,70.04,1,65.93,0,63.02
C0290,2026-06-30,Basic,East,30,42.63,1,29.6,0,23.86
C0291,2026-06-30,Premium,South,48,96.95,2,56.76,0,48.37
C0292,2026-06-30,Basic,West,31,34.75,1,27.15,0,18.85
C0293,2026-06-30,Premium,North,51,,2,42.6,0,49.28
C0294,2026-06-30,Basic,South,51,30.91,0,31.94,0,30.16
C0295,2026-06-30,Premium,East,44,82.32,0,54.28,0,53.56
C0296,2026-06-30,Premium,West,63,95.85,0,58.14,0,59.93
C0297,2026-06-30,Premium,South,12,98.25,1,49.59,0,40.37
C0298,2026-06-30,Premium,South,55,97.06,1,47.93,0,48.52
C0299,2026-06-30,Standard,North,42,71.93,0,57.67,0,58.32
C0300,2026-06-30,Standard,North,29,65.06,2,56.54,0,53.0
C0301,2026-06-30,Standard,North,13,66.81,2,53.47,0,45.83
C0302,2026-06-30,Basic,North,15,39.48,1,30.39,0,25.24
C0303,2026-06-30,Standard,West,57,65.12,2,54.16,0,41.9
C0304,2026-06-30,Standard,West,9,68.39,0,51.7,0,37.76
C0305,2026-06-30,Premium,West,60,94.49,1,59.79,0,53.51
C0306,2026-06-30,Standard,North,54,69.74,0,54.86,0,55.37
C0307,2026-06-30,Basic,North,10,33.82,3,22.08,1,17.44
C0308,2026-06-30,Standard,South,48,65.08,1,46.52,0,42.15
C0309,2026-06-30,Basic,East,21,26.79,1,52.48,0,35.3
C0310,2026-06-30,Basic,South,10,37.13,2,46.85,0,37.73
C0311,2026-06-30,Standard,South,51,63.8,1,45.86,0,36.92
C0312,2026-06-30,Basic,North,7,27.88,2,50.69,0,43.43
C0313,2026-06-30,Basic,East,65,27.73,1,45.83,0,38.18
C0314,2026-06-30,Basic,South,35,43.65,1,38.67,0,28.19
C0315,2026-06-30,Basic,North,18,33.77,0,50.86,0,44.13
C0316,2026-06-30,Basic,East,21,39.46,0,65.61,0,53.18
C0317,2026-06-30,Basic,West,45,35.57,0,58.83,0,52.53
C0318,2026-06-30,Standard,North,42,61.22,0,37.09,0,32.19
C0319,2026-06-30,Basic,South,35,37.4,0,31.89,0,30.14
C0320,2026-06-30,Premium,West,30,89.14,1,69.91,0,72.05
C0321,2026-06-30,Premium,East,70,97.05,1,50.49,0,45.95
C0322,2026-06-30,Standard,West,9,63.28,3,43.05,1,28.14
C0323,2026-06-30,Basic,South,68,34.44,1,37.67,0,30.54
C0324,2026-06-30,Standard,South,29,53.93,1,58.64,0,48.85
C0325,2026-06-30,Premium,East,43,96.94,1,51.27,0,42.05
C0326,2026-06-30,Standard,North,8,66.88,1,39.56,0,33.3
C0327,2026-06-30,Premium,North,48,88.05,1,40.18,0,37.27
C0328,2026-06-30,Standard,East,58,70.76,3,47.85,1,31.98
C0329,2026-06-30,Standard,East,47,58.06,1,50.68,0,39.48
C0330,2026-06-30,Basic,North,73,47.79,2,59.63,0,41.77
C0331,2026-06-30,Standard,East,29,60.55,0,53.03,0,41.16
C0332,2026-06-30,Basic,South,71,33.54,1,46.21,0,36.1
C0333,2026-06-30,Standard,East,59,59.17,1,49.24,0,41.04
C0334,2026-06-30,Premium,West,30,98.16,1,51.99,0,51.35
C0335,2026-06-30,Basic,North,30,39.1,0,38.32,0,34.44
C0336,2026-06-30,Standard,West,31,67.95,0,23.18,0,20.05
C0337,2026-06-30,Basic,South,51,36.69,1,28.31,0,31.79
C0338,2026-06-30,Standard,West,33,68.45,2,37.73,0,36.7
C0339,2026-06-30,Basic,South,19,33.93,2,18.91,1,6.8
C0340,2026-06-30,Premium,South,11,87.89,1,49.35,0,42.46
C0341,2026-06-30,Basic,West,32,35.86,1,56.92,0,44.28
C0342,2026-06-30,Premium,East,67,97.7,0,63.91,0,54.14
C0343,2026-06-30,Premium,North,44,92.11,3,64.82,0,56.63
C0344,2026-06-30,Standard,East,74,72.49,0,49.82,0,46.09
C0345,2026-06-30,Standard,West,29,68.59,0,55.18,0,51.2
C0346,2026-06-30,Standard,South,35,59.93,1,33.85,0,29.86
C0347,2026-06-30,Premium,West,62,96.24,3,70.15,0,59.04
C0348,2026-06-30,Basic,East,14,37.28,3,40.75,0,29.28
C0349,2026-06-30,Standard,South,52,55.35,0,37.77,0,31.44
C0350,2026-06-30,Basic,North,28,37.0,2,47.13,0,33.94
C0351,2026-06-30,Standard,East,34,66.92,1,49.27,0,43.06
C0352,2026-06-30,Basic,North,74,34.13,1,39.74,0,41.56
C0353,2026-06-30,Standard,West,63,67.63,5,39.99,0,30.49
C0354,2026-06-30,Standard,East,13,69.36,4,51.73,0,45.55
C0355,2026-06-30,Standard,South,73,70.96,3,42.83,0,25.87
C0356,2026-06-30,Standard,North,30,58.71,0,48.76,1,39.71
C0357,2026-06-30,Standard,East,67,64.98,0,46.94,0,49.44
C0358,2026-06-30,Standard,North,45,64.08,0,51.65,0,47.75
C0359,2026-06-30,Standard,South,32,66.7,0,54.0,0,42.97
C0360,2026-06-30,Standard,West,21,69.28,2,56.86,0,46.14
C0001,2026-07-31,Standard,North,23,57.18,1,46.61,0,40.09
C0002,2026-07-31,Standard,West,51,67.8,2,53.39,0,44.03
C0003,2026-07-31,Premium,West,58,94.26,0,67.69,0,55.23
C0004,2026-07-31,Standard,North,23,61.87,1,34.4,0,33.61
C0005,2026-07-31,Basic,West,26,44.37,1,23.34,0,28.26
C0006,2026-07-31,Premium,North,56,93.39,2,44.63,0,39.12
C0007,2026-07-31,Standard,East,13,64.85,1,45.38,0,39.41
C0008,2026-07-31,Standard,North,55,70.28,1,63.41,0,56.04
C0009,2026-07-31,Basic,South,66,,2,33.91,1,25.12
C0010,2026-07-31,Standard,East,18,71.51,1,22.26,0,27.61
C0011,2026-07-31,Basic,East,43,34.28,2,22.11,1,15.83
C0012,2026-07-31,Premium,South,38,98.27,2,45.65,0,35.17
C0013,2026-07-31,Standard,West,53,68.59,0,49.35,0,51.33
C0014,2026-07-31,Premium,West,22,91.91,7,50.9,1,31.4
C0015,2026-07-31,Standard,North,15,69.15,1,49.14,0,36.76
C0016,2026-07-31,Basic,East,25,,1,43.96,0,38.81
C0017,2026-07-31,Standard,East,24,68.08,3,67.65,0,55.0
C0018,2026-07-31,Basic,South,30,34.82,3,32.04,0,19.47
C0019,2026-07-31,Premium,East,55,99.59,1,47.67,1,41.1
C0020,2026-07-31,Standard,West,31,74.69,1,50.35,0,38.21
C0021,2026-07-31,Standard,West,64,70.85,0,31.62,0,31.3
C0022,2026-07-31,Basic,West,31,35.45,3,46.4,0,39.05
C0023,2026-07-31,Premium,East,71,98.03,0,55.57,0,56.27
C0024,2026-07-31,Premium,South,74,93.91,0,62.64,0,49.8
C0025,2026-07-31,Standard,West,12,65.25,1,66.58,0,60.09
C0026,2026-07-31,Basic,South,28,30.41,3,34.75,1,25.04
C0027,2026-07-31,Standard,East,12,67.78,2,69.48,0,55.41
C0028,2026-07-31,Basic,South,75,34.07,2,36.31,0,27.83
C0029,2026-07-31,Basic,South,63,37.04,0,38.24,0,41.27
C0030,2026-07-31,Standard,North,30,67.72,0,48.19,0,47.2
C0031,2026-07-31,Standard,West,59,67.19,1,35.91,0,37.4
C0032,2026-07-31,Premium,North,75,101.23,0,51.27,0,60.67
C0033,2026-07-31,Basic,North,12,34.24,0,44.32,0,31.73
C0034,2026-07-31,Basic,West,64,22.37,0,45.28,0,36.99
C0035,2026-07-31,Standard,East,33,71.96,3,46.98,0,42.45
C0036,2026-07-31,Basic,South,49,31.05,3,53.54,0,35.09
C0037,2026-07-31,Basic,East,67,36.09,0,57.58,0,45.88
C0038,2026-07-31,Standard,South,11,61.01,0,59.91,0,43.04
C0039,2026-07-31,Basic,North,48,34.7,1,37.94,0,28.9
C0040,2026-07-31,Standard,East,40,74.24,1,55.12,0,44.52
C0041,2026-07-31,Standard,North,33,55.93,1,33.16,1,23.57
C0042,2026-07-31,Premium,East,29,92.36,2,55.47,0,52.44
C0043,2026-07-31,Standard,West,29,68.54,2,46.41,0,38.93
C0044,2026-07-31,Basic,West,43,28.9,1,50.27,0,46.96
C0045,2026-07-31,Premium,South,49,99.59,2,56.14,0,50.64
C0046,2026-07-31,Premium,West,14,95.92,0,60.42,0,58.1
C0047,2026-07-31,Basic,East,45,29.07,1,65.89,0,61.58
C0048,2026-07-31,Basic,South,34,43.29,0,32.31,0,36.73
C0049,2026-07-31,Standard,North,27,70.11,2,52.67,0,40.3
C0050,2026-07-31,Basic,South,13,37.9,4,37.73,1,28.39
C0051,2026-07-31,Basic,East,72,27.24,1,44.89,0,37.01
C0052,2026-07-31,Basic,West,71,34.07,2,38.21,0,32.02
C0053,2026-07-31,Standard,North,57,64.38,0,50.52,0,48.13
C0054,2026-07-31,Standard,East,27,64.39,1,65.95,0,61.63
C0055,2026-07-31,Standard,West,13,68.59,3,66.05,0,56.51
C0056,2026-07-31,Standard,West,36,52.62,2,52.11,0,39.11
C0057,2026-07-31,Standard,South,56,77.72,1,55.12,0,41.53
C0058,2026-07-31,Standard,North,62,71.51,1,39.25,0,43.68
C0059,2026-07-31,Basic,South,59,33.64,2,41.18,0,21.94
C0060,2026-07-31,Basic,West,60,34.57,1,58.96,0,48.06
C0061,2026-07-31,Standard,West,32,68.05,2,55.72,0,45.53
C0062,2026-07-31,Standard,East,64,59.5,1,51.38,0,42.7
C0063,2026-07-31,Standard,North,71,66.38,2,56.92,0,46.74
C0064,2026-07-31,Standard,North,29,69.42,0,52.89,0,46.29
C0065,2026-07-31,Standard,South,35,67.35,1,59.18,0,44.81
C0066,2026-07-31,Standard,East,51,70.97,2,48.5,0,46.05
C0067,2026-07-31,Standard,North,16,63.26,5,46.44,1,35.1
C0068,2026-07-31,Basic,East,52,36.47,1,42.13,0,28.82
C0069,2026-07-31,Basic,East,47,39.49,1,14.61,0,15.22
C0070,2026-07-31,Standard,North,28,70.52,3,49.73,0,39.84
C0071,2026-07-31,Basic,North,57,36.83,3,19.27,0,14.03
C0072,2026-07-31,Basic,South,56,39.44,0,23.69,0,28.83
C0073,2026-07-31,Premium,East,9,92.32,2,60.13,0,49.05
C0074,2026-07-31,Basic,West,39,36.73,1,54.37,0,46.3
C0075,2026-07-31,Basic,South,28,33.12,1,27.97,0,17.49
C0076,2026-07-31,Basic,South,60,35.4,2,38.16,0,30.62
C0077,2026-07-31,Basic,West,49,36.43,3,54.49,0,41.01
C0078,2026-07-31,Standard,South,29,71.57,3,42.21,0,37.64
C0079,2026-07-31,Standard,South,13,62.54,1,75.26,0,53.49
C0080,2026-07-31,Standard,South,64,54.81,1,48.04,0,48.13
C0081,2026-07-31,Standard,North,37,70.31,0,54.63,0,43.5
C0082,2026-07-31,Basic,South,15,34.42,1,67.83,0,62.78
C0083,2026-07-31,Premium,East,73,98.81,0,48.27,0,49.1
C0084,2026-07-31,Basic,West,27,25.98,2,39.21,0,35.09
C0085,2026-07-31,Basic,East,14,41.23,1,46.26,0,33.16
C0086,2026-07-31,Basic,West,53,28.05,0,34.41,0,28.15
C0087,2026-07-31,Standard,East,54,63.67,2,40.73,0,33.24
C0088,2026-07-31,Standard,North,18,53.35,0,38.33,0,37.19
C0089,2026-07-31,Basic,South,18,39.46,1,41.38,0,44.29
C0090,2026-07-31,Standard,West,41,,3,60.41,1,48.32
C0091,2026-07-31,Basic,North,20,34.07,1,36.31,1,34.96
C0092,2026-07-31,Standard,West,59,66.1,2,43.04,0,37.41
C0093,2026-07-31,Standard,East,13,68.34,1,40.42,0,34.73
C0094,2026-07-31,Basic,South,69,38.04,1,35.2,0,29.45
C0095,2026-07-31,Basic,West,12,32.37,3,49.58,0,39.79
C0096,2026-07-31,Standard,West,75,70.1,0,43.94,0,45.81
C0097,2026-07-31,Basic,North,58,42.96,0,32.64,0,20.55
C0098,2026-07-31,Basic,North,24,27.73,1,60.05,0,48.24
C0099,2026-07-31,Basic,East,49,34.63,1,37.97,0,26.99
C0100,2026-07-31,Premium,West,52,92.3,1,43.15,0,41.82
C0101,2026-07-31,Premium,North,53,92.83,1,61.04,1,53.83
C0102,2026-07-31,Standard,East,25,69.6,0,56.19,0,54.78
C0103,2026-07-31,Basic,North,33,29.44,1,40.71,0,33.0
C0104,2026-07-31,Premium,East,17,99.87,1,71.42,0,60.98
C0105,2026-07-31,Standard,East,55,63.81,2,59.26,0,51.76
C0106,2026-07-31,Standard,North,61,70.74,1,59.63,0,49.47
C0107,2026-07-31,Standard,East,22,66.5,2,50.04,0,41.92
C0108,2026-07-31,Basic,West,15,33.14,1,21.15,0,20.52
C0109,2026-07-31,Basic,West,73,27.73,1,41.53,0,40.5
C0110,2026-07-31,Premium,North,33,98.69,2,57.8,0,49.08
C0111,2026-07-31,Standard,North,64,60.46,0,43.59,0,43.52
C0112,2026-07-31,Basic,North,37,27.46,0,48.31,0,33.47
C0113,2026-07-31,Basic,South,31,29.9,3,50.06,1,41.07
C0114,2026-07-31,Standard,North,30,63.13,0,65.21,0,56.36
C0115,2026-07-31,Basic,West,29,36.5,1,56.3,0,45.81
C0116,2026-07-31,Premium,West,23,95.11,0,61.76,0,66.02
C0117,2026-07-31,Standard,West,27,59.55,1,51.77,0,52.06
C0118,2026-07-31,Standard,North,52,61.42,4,49.56,0,30.81
C0119,2026-07-31,,North,55,63.65,1,56.67,0,43.99
C0120,2026-07-31,Standard,West,51,63.16,1,52.87,0,55.74
C0121,2026-07-31,Standard,South,35,,1,68.92,0,57.73
C0122,2026-07-31,Standard,East,59,72.63,1,46.52,0,44.07
C0123,2026-07-31,Basic,West,32,36.79,2,31.33,0,33.28
C0124,2026-07-31,Basic,North,41,32.66,0,40.09,0,39.97
C0125,2026-07-31,Basic,North,8,35.98,1,51.18,0,46.74
C0126,2026-07-31,Standard,North,9,70.46,2,53.54,0,49.94
C0127,2026-07-31,Basic,North,58,30.65,0,45.69,0,44.41
C0128,2026-07-31,Basic,North,37,33.8,0,43.7,0,34.94
C0129,2026-07-31,Basic,West,63,38.5,3,36.1,0,27.26
C0130,2026-07-31,Standard,East,65,60.89,3,58.24,0,47.63
C0131,2026-07-31,Basic,West,55,32.48,0,45.64,0,46.55
C0132,2026-07-31,Premium,West,52,91.24,2,52.6,0,46.72
C0133,2026-07-31,Standard,West,60,,2,59.42,0,44.9
C0134,2026-07-31,Basic,North,28,34.99,2,39.41,1,32.09
C0135,2026-07-31,Standard,South,61,59.8,0,32.27,0,31.17
C0136,2026-07-31,Basic,West,59,42.74,0,24.58,0,23.5
C0137,2026-07-31,Premium,North,36,99.21,3,53.93,0,39.91
C0138,2026-07-31,Standard,North,11,69.36,0,59.24,0,57.14
C0139,2026-07-31,Standard,East,59,63.55,0,48.42,0,38.68
C0140,2026-07-31,Basic,West,50,32.35,0,38.39,0,40.08
C0141,2026-07-31,Standard,West,53,65.74,0,56.78,0,41.77
C0142,2026-07-31,Standard,West,22,65.54,1,54.19,0,39.0
C0143,2026-07-31,Premium,North,30,88.7,2,55.99,0,59.35
C0144,2026-07-31,Standard,West,21,66.38,2,54.68,0,45.09
C0145,2026-07-31,Standard,West,15,74.71,3,58.8,0,45.32
C0146,2026-07-31,Basic,East,19,32.9,0,29.62,0,18.22
C0147,2026-07-31,Basic,West,10,42.59,2,32.25,0,20.44
C0148,2026-07-31,Standard,West,49,57.67,0,25.51,0,31.32
C0149,2026-07-31,Standard,South,30,68.17,0,59.7,0,47.73
C0150,2026-07-31,Basic,North,33,36.95,2,51.24,0,44.88
C0151,2026-07-31,Premium,South,39,95.55,1,81.83,0,59.52
C0152,2026-07-31,Premium,North,70,93.98,1,69.15,0,60.77
C0153,2026-07-31,Basic,North,35,37.85,1,40.48,0,40.04
C0154,2026-07-31,Standard,North,13,59.86,0,41.73,0,46.4
C0155,2026-07-31,Basic,East,75,30.18,2,42.8,0,32.85
C0156,2026-07-31,Standard,East,39,59.52,0,45.11,0,34.92
C0157,2026-07-31,Basic,East,14,36.36,0,50.75,0,44.3
C0158,2026-07-31,Standard,East,48,61.49,3,57.62,0,50.22
C0159,2026-07-31,Standard,East,12,63.71,0,33.19,0,33.06
C0160,2026-07-31,Standard,East,64,,1,55.0,0,54.52
C0161,2026-07-31,Basic,North,10,31.12,3,45.35,0,28.79
C0162,2026-07-31,Premium,West,26,96.3,1,39.49,0,32.28
C0163,2026-07-31,Basic,South,50,33.65,0,47.23,0,35.07
C0164,2026-07-31,Basic,North,17,35.56,1,50.38,0,46.61
C0165,2026-07-31,Standard,West,50,66.93,0,46.14,0,42.84
C0166,2026-07-31,Basic,East,40,40.3,1,29.09,0,26.2
C0167,2026-07-31,Premium,North,32,96.25,0,45.58,0,38.69
C0168,2026-07-31,Premium,North,28,97.24,0,51.44,0,50.98
C0169,2026-07-31,Basic,North,72,31.79,1,30.6,0,25.84
C0170,2026-07-31,Premium,South,61,96.52,2,51.07,0,48.62
C0171,2026-07-31,Basic,North,37,22.87,1,56.38,0,55.89
C0172,2026-07-31,Standard,East,70,67.67,2,32.41,1,38.54
C0173,2026-07-31,Basic,East,58,32.87,1,45.85,0,37.49
C0174,2026-07-31,Premium,West,42,93.59,0,57.68,0,57.04
C0175,2026-07-31,Basic,East,20,36.94,2,72.05,0,50.32
C0176,2026-07-31,Basic,East,10,38.63,1,30.11,0,29.33
C0177,2026-07-31,Standard,East,22,67.25,1,58.67,0,51.1
C0178,2026-07-31,Premium,North,19,79.33,1,61.33,0,51.41
C0179,2026-07-31,Premium,North,65,101.18,1,70.45,0,69.95
C0180,2026-07-31,Standard,East,71,77.41,1,51.38,0,50.13
C0181,2026-07-31,Premium,North,39,97.31,2,67.36,0,53.55
C0182,2026-07-31,Premium,North,73,106.73,0,60.15,0,54.22
C0183,2026-07-31,Standard,North,41,56.9,1,58.43,0,52.72
C0184,2026-07-31,Basic,West,56,25.27,1,41.05,0,27.99
C0185,2026-07-31,Standard,South,47,66.77,1,66.81,0,56.59
C0186,2026-07-31,Standard,East,45,73.49,1,41.69,0,39.57
C0187,2026-07-31,Basic,South,42,27.52,2,42.98,0,37.09
C0188,2026-07-31,Basic,North,24,37.08,2,27.95,0,24.56
C0189,2026-07-31,Standard,South,44,58.63,1,59.87,0,58.8
C0190,2026-07-31,Basic,North,21,40.17,0,54.08,0,35.95
C0191,2026-07-31,Premium,West,35,94.7,3,49.66,0,49.62
C0192,2026-07-31,Basic,North,35,28.02,0,39.62,1,38.85
C0193,2026-07-31,Basic,South,22,36.24,1,37.8,1,37.91
C0194,2026-07-31,Premium,West,23,97.45,0,63.1,0,59.26
C0195,2026-07-31,Basic,East,8,39.94,0,23.57,0,33.84
C0196,2026-07-31,Basic,South,75,30.39,1,25.49,0,31.01
C0197,2026-07-31,Standard,East,35,67.21,1,54.37,0,45.34
C0198,2026-07-31,Premium,West,58,92.0,1,76.4,0,57.64
C0199,2026-07-31,Basic,South,19,32.27,2,72.1,0,53.33
C0200,2026-07-31,Basic,East,11,35.22,1,34.02,1,32.23
C0201,2026-07-31,Standard,West,22,66.46,1,60.56,0,49.73
C0202,2026-07-31,Premium,East,72,95.47,1,62.07,0,49.42
C0203,2026-07-31,Standard,South,38,69.89,2,50.91,0,41.55
C0204,2026-07-31,Basic,North,66,34.66,1,56.26,0,46.86
C0205,2026-07-31,Basic,North,71,32.93,0,41.4,0,41.12
C0206,2026-07-31,Basic,West,74,35.22,0,43.06,0,36.13
C0207,2026-07-31,Basic,East,31,34.09,0,42.23,0,38.26
C0208,2026-07-31,Standard,South,65,71.97,0,37.43,0,44.42
C0209,2026-07-31,Basic,South,14,32.06,1,28.84,1,26.22
C0210,2026-07-31,Standard,East,8,65.47,1,63.72,0,55.85
C0211,2026-07-31,Standard,East,70,72.0,1,43.99,0,40.43
C0212,2026-07-31,Standard,East,67,61.05,1,43.28,0,45.3
C0213,2026-07-31,Basic,South,72,38.72,1,44.84,0,41.91
C0214,2026-07-31,Premium,East,58,91.78,2,61.43,1,52.89
C0215,2026-07-31,Standard,South,17,74.57,3,54.97,0,42.1
C0216,2026-07-31,Standard,West,58,70.93,1,39.45,0,44.67
C0217,2026-07-31,Basic,North,31,36.03,1,46.65,0,49.49
C0218,2026-07-31,Basic,North,59,40.09,4,55.64,1,44.66
C0219,2026-07-31,Premium,South,22,,0,66.15,0,61.81
C0220,2026-07-31,Basic,East,61,35.64,0,52.64,0,48.02
C0221,2026-07-31,Basic,East,57,37.64,0,58.22,0,54.87
C0222,2026-07-31,Standard,South,29,67.19,2,60.06,0,52.72
C0223,2026-07-31,Standard,West,52,68.17,3,61.07,0,54.4
C0224,2026-07-31,Premium,South,50,92.18,0,59.26,0,55.0
C0225,2026-07-31,Basic,North,64,,2,46.67,0,36.88
C0226,2026-07-31,Premium,North,58,104.79,2,48.98,0,47.16
C0227,2026-07-31,Basic,West,41,36.81,2,44.16,0,22.91
C0228,2026-07-31,Standard,North,28,63.26,2,26.01,1,16.81
C0229,2026-07-31,Standard,West,25,62.35,0,47.55,0,40.06
C0230,2026-07-31,Basic,South,44,30.59,1,51.6,0,53.53
