customer_id,snapshot_date,plan,region,tenure_months,monthly_charge,support_contacts,usage_hours,churned_next_month
C0253,2026-06-30,Standard,East,47,64.44,1,54.59,0
C0254,2026-06-30,Basic,West,36,34.97,2,37.33,1
C0255,2026-06-30,Basic,North,12,39.51,1,30.99,0
C0256,2026-06-30,Standard,West,70,66.18,0,43.14,0
C0257,2026-06-30,Premium,South,36,91.63,6,70.18,0
C0258,2026-06-30,Basic,West,24,38.86,1,42.2,0
C0259,2026-06-30,Basic,South,71,27.75,1,36.55,0
C0260,2026-06-30,Standard,South,44,57.65,1,51.66,0
C0261,2026-06-30,Basic,West,52,36.84,3,46.53,1
C0262,2026-06-30,Premium,East,35,97.4,1,63.05,0
C0263,2026-06-30,Basic,North,22,35.24,1,55.19,0
C0264,2026-06-30,Basic,East,70,40.95,1,54.04,0
C0265,2026-06-30,Premium,West,74,92.08,2,49.74,0
C0266,2026-06-30,Basic,South,47,24.48,2,48.16,1
C0267,2026-06-30,Basic,West,62,37.67,1,41.0,0
C0268,2026-06-30,Basic,East,34,35.67,0,48.32,0
C0269,2026-06-30,Basic,South,68,32.81,1,41.63,0
C0270,2026-06-30,Basic,North,32,27.56,3,31.77,1
C0271,2026-06-30,Basic,East,9,30.11,0,16.01,1
C0272,2026-06-30,Basic,North,68,33.33,0,36.85,0
C0273,2026-06-30,Basic,West,65,37.01,2,24.22,1
C0274,2026-06-30,Standard,East,52,,0,51.1,0
C0275,2026-06-30,Standard,South,69,67.25,0,60.83,0
C0276,2026-06-30,Basic,North,8,32.03,2,32.91,0
C0277,2026-06-30,Basic,East,21,35.07,0,39.05,0
C0278,2026-06-30,Standard,North,64,68.86,1,44.41,0
C0279,2026-06-30,Premium,South,40,95.8,1,42.3,0
C0280,2026-06-30,Premium,West,67,90.78,2,54.36,0
C0281,2026-06-30,Basic,West,18,35.11,2,39.58,0
C0282,2026-06-30,Basic,West,49,39.59,3,54.97,0
C0283,2026-06-30,Basic,West,29,30.16,1,39.2,0
C0284,2026-06-30,Basic,East,49,37.59,3,44.37,0
C0285,2026-06-30,Standard,North,56,61.63,0,57.83,0
C0286,2026-06-30,Basic,West,46,38.39,6,52.28,0
C0287,2026-06-30,Basic,West,42,37.44,0,33.08,0
C0288,2026-06-30,Basic,West,9,38.38,2,42.29,0
C0289,2026-06-30,Standard,East,36,59.59,1,41.19,0
C0290,2026-06-30,Basic,North,16,34.38,2,34.74,0
C0291,2026-06-30,Premium,East,12,82.44,0,69.93,0
C0292,2026-06-30,,South,73,33.05,0,53.3,0
C0293,2026-06-30,Premium,West,74,98.94,1,60.22,0
C0294,2026-06-30,Basic,South,25,33.36,1,55.37,0
C0295,2026-06-30,Premium,South,52,97.27,3,64.87,0
C0296,2026-06-30,Premium,North,70,91.0,3,48.01,0
C0297,2026-06-30,Premium,West,57,92.66,0,68.47,0
C0298,2026-06-30,Premium,West,64,101.34,0,49.77,0
C0299,2026-06-30,Standard,North,36,58.69,0,41.92,0
C0300,2026-06-30,Standard,South,62,70.31,0,42.23,0
C0301,2026-06-30,Standard,South,29,65.68,1,64.97,0
C0302,2026-06-30,Basic,South,57,38.29,1,40.46,0
C0303,2026-06-30,Standard,West,69,59.05,2,46.74,0
C0304,2026-06-30,Standard,North,18,61.01,3,57.1,0
C0305,2026-06-30,Premium,South,31,98.96,2,28.5,1
C0306,2026-06-30,Standard,North,67,72.87,0,35.33,0
C0307,2026-06-30,Basic,North,62,36.75,1,47.18,0
C0308,2026-06-30,Standard,West,24,71.65,1,41.6,0
C0309,2026-06-30,Basic,West,13,39.33,0,40.77,0
C0310,2026-06-30,Basic,North,38,31.43,0,25.56,1
C0311,2026-06-30,Standard,East,65,68.03,4,38.56,0
C0312,2026-06-30,Basic,North,50,39.34,3,56.59,0
C0313,2026-06-30,Basic,North,27,42.66,0,42.87,0
C0314,2026-06-30,Basic,South,54,39.06,3,40.03,0
C0315,2026-06-30,Basic,North,37,45.9,2,42.62,0
C0316,2026-06-30,Basic,South,30,32.73,1,30.39,1
C0317,2026-06-30,Basic,West,58,27.38,1,32.4,0
C0318,2026-06-30,Standard,East,29,68.1,2,37.38,0
C0319,2026-06-30,Basic,East,58,29.33,0,44.91,0
C0320,2026-06-30,Premium,South,21,90.78,2,35.87,0
C0321,2026-06-30,Premium,North,64,89.67,3,46.41,0
C0322,2026-06-30,Standard,North,59,65.89,0,45.92,0
C0323,2026-06-30,Basic,South,29,34.25,1,34.69,0
C0324,2026-06-30,Standard,North,70,66.6,1,59.8,0
C0325,2026-06-30,Premium,West,68,97.31,0,33.21,0
C0326,2026-06-30,Standard,West,61,62.11,0,53.31,0
C0327,2026-06-30,Premium,West,60,95.91,0,63.57,0
C0328,2026-06-30,Standard,East,63,60.54,2,48.19,0
C0329,2026-06-30,Standard,East,9,70.46,4,27.2,1
C0330,2026-06-30,Basic,East,67,40.48,1,21.66,1
C0331,2026-06-30,Standard,South,9,60.84,0,69.58,0
C0332,2026-06-30,Basic,East,53,31.77,1,16.67,0
C0333,2026-06-30,Standard,West,39,59.76,1,39.04,0
C0334,2026-06-30,Premium,West,25,98.45,2,41.08,0
C0335,2026-06-30,Basic,East,32,42.13,3,47.2,0
C0336,2026-06-30,Standard,North,68,63.36,2,42.13,0
C0337,2026-06-30,Basic,East,25,30.48,1,48.78,0
C0338,2026-06-30,Standard,South,29,62.27,1,61.91,0
C0339,2026-06-30,Basic,East,70,24.63,0,65.49,0
C0340,2026-06-30,Premium,East,23,107.08,2,50.56,0
C0341,2026-06-30,Basic,West,52,30.09,0,49.36,0
C0342,2026-06-30,Premium,South,39,95.09,0,41.42,1
C0343,2026-06-30,Premium,West,42,91.95,0,64.08,0
C0344,2026-06-30,Standard,West,43,59.03,1,41.37,0
C0345,2026-06-30,Standard,South,19,64.46,1,41.66,0
C0346,2026-06-30,Standard,South,13,69.47,2,56.72,0
C0347,2026-06-30,Premium,East,71,99.24,1,46.49,0
C0348,2026-06-30,Basic,West,74,30.16,0,45.85,0
C0349,2026-06-30,Standard,East,48,57.95,1,61.67,0
C0350,2026-06-30,Basic,West,63,33.09,1,45.35,0
C0351,2026-06-30,Standard,South,40,62.16,1,44.05,0
C0352,2026-06-30,Basic,East,34,31.3,0,33.65,0
C0353,2026-06-30,Standard,South,67,68.15,1,58.6,0
C0354,2026-06-30,Standard,West,59,67.11,2,25.77,0
C0355,2026-06-30,Standard,South,35,64.19,1,37.23,0
C0356,2026-06-30,Standard,East,13,66.4,0,61.91,0
C0357,2026-06-30,Standard,North,60,73.97,2,61.21,0
C0358,2026-06-30,Standard,West,19,,2,60.86,0
C0359,2026-06-30,Standard,South,66,70.11,2,65.43,0
C0360,2026-06-30,Standard,South,18,62.35,3,51.82,0
C0361,2026-06-30,Premium,East,20,92.8,1,55.66,0
C0362,2026-06-30,Basic,South,57,34.0,1,62.3,1
C0363,2026-06-30,Basic,West,37,27.07,5,47.84,0
C0364,2026-06-30,Basic,East,56,37.16,0,36.68,0
C0365,2026-06-30,Standard,East,9,69.09,1,56.15,0
C0366,2026-06-30,Basic,North,66,36.65,0,38.81,0
C0367,2026-06-30,Standard,North,66,68.82,2,45.48,0
C0368,2026-06-30,Standard,South,18,64.0,2,39.11,0
C0369,2026-06-30,Basic,West,37,37.25,1,61.13,0
C0370,2026-06-30,Premium,West,9,86.31,2,61.58,0
C0371,2026-06-30,Standard,East,31,60.41,1,50.02,0
C0372,2026-06-30,Basic,East,67,35.71,1,47.0,0
C0373,2026-06-30,Basic,South,28,36.24,0,42.41,0
C0374,2026-06-30,Basic,North,62,32.66,0,37.69,0
C0375,2026-06-30,Basic,North,36,44.41,2,54.97,0
C0376,2026-06-30,Basic,South,64,38.94,2,23.05,0
C0377,2026-06-30,Premium,South,61,87.14,1,63.59,0
C0378,2026-06-30,Standard,North,18,65.77,1,63.42,0
C0379,2026-06-30,Basic,South,16,29.5,3,32.9,1
C0380,2026-06-30,Standard,North,45,66.05,0,49.93,0
C0381,2026-06-30,Standard,East,63,67.1,1,51.42,0
C0382,2026-06-30,Premium,West,16,96.87,0,55.21,0
C0383,2026-06-30,Standard,East,72,64.59,2,45.58,0
C0384,2026-06-30,Standard,South,55,59.58,0,47.64,0
C0385,2026-06-30,Basic,South,72,42.75,2,40.23,0
C0386,2026-06-30,Premium,South,23,92.76,0,38.82,0
C0387,2026-06-30,Standard,North,54,70.82,1,58.23,0
C0388,2026-06-30,Premium,East,37,98.56,1,55.3,0
C0389,2026-06-30,Basic,East,12,37.43,1,44.42,0
C0390,2026-06-30,Premium,North,35,93.02,1,52.36,0
C0391,2026-06-30,Standard,South,51,56.75,1,56.32,0
C0392,2026-06-30,Basic,South,10,46.06,2,48.39,1
C0393,2026-06-30,Standard,North,45,71.2,1,57.34,0
C0394,2026-06-30,Standard,East,47,53.2,0,35.72,0
C0395,2026-06-30,Basic,East,22,39.03,1,50.88,0
C0396,2026-06-30,Standard,East,20,65.94,2,53.95,1
C0397,2026-06-30,Premium,East,14,99.79,0,46.0,0
C0398,2026-06-30,Basic,West,45,32.18,2,33.34,0
C0399,2026-06-30,Standard,West,70,61.36,0,49.3,0
C0400,2026-06-30,Standard,East,18,64.28,3,66.4,1
