customer_id,snapshot_date,audit_group,tenure_months,monthly_charge,support_contacts,usage_hours,plan,region,churned_next_month
C0377,2026-03-31,Group B,22,,3,61.65,Premium,North,0.0
C0378,2026-03-31,Group C,60,59.26,2,28.85,Standard,North,0.0
C0379,2026-03-31,Group B,52,33.09,1,36.84,Basic,South,0.0
C0380,2026-03-31,Group B,49,69.47,1,58.94,Standard,North,0.0
C0381,2026-03-31,Group A,67,67.75,1,30.84,Standard,East,1.0
C0382,2026-03-31,Group C,26,88.25,0,57.39,Premium,West,0.0
C0383,2026-03-31,Group A,54,72.87,2,38.23,Standard,West,0.0
C0384,2026-03-31,Group B,32,73.79,1,49.31,Standard,South,0.0
C0385,2026-03-31,Group A,70,41.35,2,45.19,Basic,West,0.0
C0386,2026-03-31,Group B,39,105.55,1,43.46,Premium,West,0.0
C0387,2026-03-31,Group B,57,55.02,2,49.48,Standard,West,0.0
C0388,2026-03-31,Group A,36,100.31,3,65.96,Premium,South,0.0
C0389,2026-03-31,Group C,28,37.82,1,36.07,Basic,South,0.0
C0390,2026-03-31,Group A,45,98.45,1,35.58,Premium,West,0.0
C0391,2026-03-31,Group B,55,69.44,0,48.45,Standard,North,0.0
C0392,2026-03-31,Group A,25,40.27,1,36.31,Basic,South,0.0
C0393,2026-03-31,Group A,7,52.39,0,52.84,Standard,North,0.0
C0394,2026-03-31,Group A,29,63.16,3,44.08,Standard,West,0.0
C0395,2026-03-31,Group A,7,26.64,3,43.15,Basic,East,1.0
C0396,2026-03-31,Group A,26,64.1,0,52.61,Standard,North,0.0
C0397,2026-03-31,Group B,32,87.24,0,51.7,Premium,North,0.0
C0398,2026-03-31,Group B,5,29.35,2,45.9,Basic,East,0.0
C0399,2026-03-31,Group B,54,54.94,4,43.7,Standard,East,0.0
C0400,2026-03-31,Group A,70,66.04,1,37.35,Standard,West,0.0
C0401,2026-03-31,Group A,23,30.02,0,34.64,Basic,South,0.0
C0402,2026-03-31,Group A,20,102.13,1,46.7,Premium,West,0.0
C0403,2026-03-31,Group B,67,72.19,0,32.44,Standard,South,0.0
C0404,2026-03-31,Group C,32,35.5,0,21.66,Basic,West,0.0
C0405,2026-03-31,Group A,64,86.58,2,31.75,Premium,North,0.0
C0406,2026-03-31,Group B,70,102.41,1,40.82,Premium,North,0.0
C0407,2026-03-31,Group A,57,37.06,1,41.7,Basic,North,0.0
C0408,2026-03-31,Group A,57,100.76,0,72.47,Premium,South,0.0
C0409,2026-03-31,Group A,11,35.25,1,54.27,Basic,West,0.0
C0410,2026-03-31,Group A,57,103.82,1,43.19,Premium,North,0.0
C0411,2026-03-31,Group B,19,71.17,1,55.33,Standard,South,0.0
C0412,2026-03-31,Group C,20,,2,63.07,Standard,North,0.0
C0413,2026-03-31,Group A,53,37.34,1,29.19,Basic,West,0.0
C0414,2026-03-31,Group B,51,98.2,2,54.32,Premium,East,0.0
C0415,2026-03-31,Group B,51,31.67,0,25.18,Basic,West,0.0
C0416,2026-03-31,Group C,44,37.46,4,27.14,Basic,East,0.0
C0417,2026-03-31,Group B,8,32.54,1,25.82,Basic,East,0.0
C0418,2026-03-31,Group A,42,63.58,0,46.44,Standard,West,0.0
C0419,2026-03-31,Group B,53,26.48,1,21.0,Basic,North,1.0
C0420,2026-03-31,Group A,67,86.07,1,64.27,Premium,West,0.0
C0421,2026-03-31,Group C,42,64.76,1,52.99,Standard,East,0.0
C0422,2026-03-31,Group A,27,35.79,0,27.15,Basic,East,0.0
C0423,2026-03-31,Group B,68,35.88,0,20.93,Basic,South,0.0
C0424,2026-03-31,Group A,56,39.67,2,17.08,Basic,West,1.0
C0425,2026-03-31,Group A,63,60.89,1,43.25,Standard,South,0.0
C0426,2026-03-31,Group C,44,97.05,2,43.62,Premium,North,1.0
C0427,2026-03-31,Group B,61,30.93,1,24.5,Basic,West,0.0
C0428,2026-03-31,Group A,4,94.48,2,56.15,Premium,North,0.0
C0429,2026-03-31,Group C,50,36.84,1,24.99,Basic,North,0.0
C0430,2026-03-31,Group C,53,90.28,0,42.24,Premium,East,0.0
C0001,2026-04-30,Group C,43,67.11,1,42.57,Standard,West,0.0
C0002,2026-04-30,Group A,39,71.41,2,54.0,Standard,West,0.0
C0003,2026-04-30,Group A,63,97.35,1,63.18,Premium,North,0.0
C0004,2026-04-30,Group B,19,59.71,1,31.27,Standard,West,0.0
C0005,2026-04-30,Group A,64,34.69,1,38.45,Basic,West,0.0
C0006,2026-04-30,Group A,65,92.73,1,45.2,Premium,East,0.0
C0007,2026-04-30,Group C,64,69.38,3,64.52,Standard,West,0.0
C0008,2026-04-30,Group B,63,63.51,2,24.57,Standard,West,0.0
C0009,2026-04-30,Group A,52,36.28,0,30.19,Basic,South,0.0
C0010,2026-04-30,Group C,29,60.29,2,60.92,Standard,North,0.0
C0011,2026-04-30,Group A,24,39.32,1,39.74,Basic,South,0.0
C0012,2026-04-30,Group C,46,101.44,1,52.95,Premium,North,0.0
C0013,2026-04-30,Group A,18,66.04,0,47.86,Standard,North,0.0
C0014,2026-04-30,Group B,42,92.9,3,52.22,Premium,North,0.0
C0015,2026-04-30,Group A,51,67.35,0,42.95,Standard,East,0.0
C0016,2026-04-30,Group A,40,38.07,3,27.99,Basic,East,0.0
C0017,2026-04-30,Group C,30,64.2,1,53.74,Standard,East,0.0
C0018,2026-04-30,Group A,71,32.17,0,32.74,Basic,East,0.0
C0019,2026-04-30,Group A,45,99.04,1,57.64,Premium,East,0.0
C0020,2026-04-30,Group A,20,76.76,3,41.55,Standard,East,0.0
C0021,2026-04-30,Group B,69,64.02,2,41.08,Standard,North,0.0
C0022,2026-04-30,Group B,72,34.14,4,30.36,Basic,West,1.0
C0023,2026-04-30,Group C,46,95.8,1,56.46,Premium,South,0.0
C0024,2026-04-30,Group A,12,94.99,0,49.18,Premium,North,0.0
C0025,2026-04-30,Group A,52,66.75,1,38.22,Standard,West,0.0
C0026,2026-04-30,Group A,17,34.43,1,31.94,Basic,East,0.0
C0027,2026-04-30,Group B,26,65.21,0,46.76,Standard,North,0.0
C0028,2026-04-30,Group C,25,35.37,1,22.12,Basic,North,1.0
C0029,2026-04-30,Group B,41,32.34,1,46.34,Basic,North,0.0
C0030,2026-04-30,Group B,60,55.63,1,40.35,Standard,South,0.0
C0031,2026-04-30,Group A,19,65.78,3,32.59,Standard,North,0.0
C0032,2026-04-30,Group C,11,85.32,2,53.73,Premium,East,0.0
C0033,2026-04-30,Group A,7,29.41,0,52.45,Basic,East,0.0
C0034,2026-04-30,Group A,12,31.16,2,41.2,Basic,West,0.0
C0035,2026-04-30,Group A,60,63.09,1,47.17,Standard,East,0.0
C0036,2026-04-30,Group A,49,33.4,0,41.3,Basic,East,0.0
C0037,2026-04-30,Group A,55,49.8,1,17.19,Basic,East,1.0
C0038,2026-04-30,Group A,8,71.68,1,50.41,Standard,North,0.0
C0039,2026-04-30,Group A,28,33.7,0,56.03,Basic,North,0.0
C0040,2026-04-30,Group B,63,64.13,1,44.81,Standard,East,0.0
C0041,2026-04-30,Group A,19,67.7,0,51.96,Standard,North,0.0
C0042,2026-04-30,Group A,37,96.32,1,63.53,Premium,North,0.0
C0043,2026-04-30,Group C,43,57.3,1,68.45,Standard,North,0.0
C0044,2026-04-30,Group B,69,31.38,2,16.21,Basic,West,1.0
C0045,2026-04-30,Group B,52,88.35,2,43.13,Premium,South,0.0
C0046,2026-04-30,Group A,9,89.81,2,49.24,Premium,East,0.0
C0047,2026-04-30,Group C,71,34.02,1,27.56,Basic,South,0.0
C0048,2026-04-30,Group A,58,30.87,2,53.12,Basic,North,0.0
C0049,2026-04-30,Group A,64,75.09,0,38.32,Standard,South,0.0
C0050,2026-04-30,Group C,65,30.63,1,15.1,Basic,North,0.0
C0051,2026-04-30,Group B,25,30.53,3,23.67,Basic,West,0.0
C0052,2026-04-30,Group B,16,27.83,1,13.75,Basic,North,1.0
C0053,2026-04-30,Group B,63,60.57,4,40.77,Standard,South,0.0
C0054,2026-04-30,Group B,55,71.55,1,51.56,Standard,West,0.0
C0055,2026-04-30,Group A,12,67.02,1,51.33,Standard,East,0.0
C0056,2026-04-30,Group A,32,57.83,0,65.41,Standard,South,0.0
C0057,2026-04-30,Group A,5,68.27,1,49.53,Standard,East,0.0
C0058,2026-04-30,Group A,15,63.66,1,42.11,Standard,West,0.0
C0059,2026-04-30,Group C,28,33.68,0,23.68,Basic,South,0.0
C0060,2026-04-30,Group A,9,32.9,0,45.21,Basic,East,0.0
C0061,2026-04-30,Group B,34,55.86,3,51.93,Standard,West,0.0
C0062,2026-04-30,Group B,46,63.76,0,53.25,Standard,East,0.0
C0063,2026-04-30,Group B,62,58.89,1,52.06,Standard,South,0.0
C0064,2026-04-30,Group A,72,,0,41.18,Standard,North,0.0
C0065,2026-04-30,Group A,17,73.11,1,59.79,Standard,North,0.0
C0066,2026-04-30,Group C,30,68.17,0,24.22,Standard,West,0.0
C0067,2026-04-30,Group B,36,68.2,2,56.06,Standard,East,0.0
C0068,2026-04-30,Group B,31,35.99,1,21.29,Basic,South,0.0
C0069,2026-04-30,Group C,59,34.12,2,29.53,Basic,South,1.0
C0070,2026-04-30,Group B,6,67.02,1,72.41,Standard,East,0.0
C0071,2026-04-30,Group A,8,39.93,1,33.86,Basic,East,0.0
C0072,2026-04-30,Group B,41,40.72,2,49.55,Basic,East,0.0
C0073,2026-04-30,Group A,21,92.92,2,56.43,Premium,South,0.0
C0074,2026-04-30,Group B,49,35.03,1,44.41,Basic,East,0.0
C0075,2026-04-30,Group C,50,38.18,0,45.22,Basic,South,0.0
C0076,2026-04-30,Group A,66,33.79,0,27.04,Basic,West,0.0
C0077,2026-04-30,Group A,69,33.16,1,30.68,Basic,North,0.0
C0078,2026-04-30,Group A,8,68.76,0,34.37,Standard,North,0.0
C0079,2026-04-30,Group C,7,65.28,1,51.66,Standard,South,1.0
C0080,2026-04-30,Group A,34,64.85,1,52.93,Standard,East,0.0
C0081,2026-04-30,Group A,11,68.28,3,32.68,Standard,East,0.0
C0082,2026-04-30,Group A,65,39.78,1,33.02,Basic,South,0.0
C0083,2026-04-30,Group A,52,98.32,2,43.13,Premium,West,0.0
C0084,2026-04-30,Group A,53,36.14,2,38.81,Basic,South,0.0
C0085,2026-04-30,Group A,43,37.36,1,26.89,Basic,North,0.0
C0086,2026-04-30,Group A,42,41.01,1,34.29,Basic,North,0.0
C0087,2026-04-30,Group A,69,64.98,2,43.09,Standard,West,1.0
C0088,2026-04-30,Group A,49,65.06,1,56.59,Standard,North,0.0
C0089,2026-04-30,Group A,27,38.9,1,48.81,Basic,West,0.0
C0090,2026-04-30,Group A,16,69.77,0,39.25,Standard,South,0.0
C0091,2026-04-30,Group B,40,38.54,1,39.16,Basic,North,0.0
C0092,2026-04-30,Group A,16,71.2,2,46.57,Standard,South,0.0
C0093,2026-04-30,Group A,5,69.77,3,35.78,Standard,East,0.0
C0094,2026-04-30,Group A,5,34.98,1,20.18,Basic,South,0.0
C0095,2026-04-30,Group A,5,41.85,2,23.7,Basic,West,0.0
C0096,2026-04-30,Group A,53,56.47,2,37.51,Standard,East,0.0
C0097,2026-04-30,Group A,28,40.21,1,31.42,Basic,South,1.0
C0098,2026-04-30,Group C,12,,0,37.52,Basic,East,1.0
C0099,2026-04-30,Group A,19,42.04,1,42.91,Basic,West,0.0
C0100,2026-04-30,Group A,59,96.78,1,42.02,Premium,South,0.0
C0101,2026-04-30,Group A,30,,2,49.05,Premium,North,1.0
C0102,2026-04-30,Group A,53,67.3,1,44.56,Standard,South,1.0
C0103,2026-04-30,Group A,44,26.21,2,39.39,Basic,West,0.0
C0104,2026-04-30,Group B,72,90.81,1,66.56,Premium,North,0.0
C0105,2026-04-30,Group C,12,57.55,0,33.25,Standard,West,0.0
C0106,2026-04-30,Group A,71,69.85,0,33.17,Standard,East,0.0
C0107,2026-04-30,Group A,64,69.51,1,37.86,Standard,East,0.0
C0108,2026-04-30,Group A,71,37.23,0,48.24,Basic,South,0.0
C0109,2026-04-30,Group A,29,37.56,5,29.18,Basic,West,1.0
C0110,2026-04-30,Group B,72,99.62,1,63.62,Premium,North,0.0
C0111,2026-04-30,Group A,54,70.65,1,48.29,Standard,South,0.0
C0112,2026-04-30,Group A,16,33.91,0,40.23,Basic,South,0.0
C0113,2026-04-30,Group C,20,25.85,0,35.75,Basic,South,0.0
C0114,2026-04-30,Group A,71,61.75,0,42.03,Standard,South,0.0
C0115,2026-04-30,Group A,72,37.88,1,42.94,Basic,North,0.0
C0116,2026-04-30,Group B,48,86.07,0,31.29,Premium,North,0.0
C0117,2026-04-30,Group A,16,67.91,0,26.0,Standard,North,0.0
C0118,2026-04-30,Group A,67,66.74,2,46.09,Standard,East,0.0
C0119,2026-04-30,Group A,52,61.64,1,29.91,Standard,South,0.0
C0120,2026-04-30,Group C,40,67.2,1,45.7,Standard,East,0.0
C0121,2026-04-30,Group A,38,62.8,0,29.16,Standard,East,0.0
C0122,2026-04-30,Group A,5,64.41,0,34.75,Standard,East,0.0
C0123,2026-04-30,Group A,37,32.75,3,41.66,Basic,East,0.0
C0124,2026-04-30,Group A,71,33.09,1,29.17,Basic,East,0.0
C0125,2026-04-30,Group B,34,37.7,1,33.8,Basic,East,0.0
C0126,2026-04-30,Group A,26,64.92,2,45.96,Standard,East,0.0
C0127,2026-04-30,Group B,13,37.28,3,33.62,Basic,East,1.0
C0128,2026-04-30,Group B,49,25.56,0,41.9,Basic,South,0.0
C0129,2026-04-30,Group C,56,41.39,1,43.31,Basic,North,0.0
C0130,2026-04-30,Group A,7,69.13,3,34.95,Standard,West,0.0
C0131,2026-04-30,Group C,24,45.29,1,46.05,Basic,South,1.0
C0132,2026-04-30,Group B,29,92.14,2,57.38,Premium,East,0.0
C0133,2026-04-30,Group A,40,66.42,0,58.45,Standard,North,0.0
C0134,2026-04-30,Group B,20,44.81,0,29.24,Basic,South,0.0
C0135,2026-04-30,Group C,66,58.38,0,41.44,Standard,East,0.0
C0136,2026-04-30,Group A,64,34.51,0,53.03,Basic,East,0.0
C0137,2026-04-30,Group C,65,93.06,1,58.35,Premium,East,0.0
C0138,2026-04-30,Group A,5,67.16,0,50.97,Standard,South,0.0
C0139,2026-04-30,Group B,6,74.42,1,54.23,Standard,West,0.0
C0140,2026-04-30,Group C,37,33.23,2,39.34,Basic,East,0.0
C0141,2026-04-30,Group A,29,63.7,1,52.82,Standard,West,0.0
C0142,2026-04-30,Group B,30,68.93,1,44.5,Standard,East,0.0
C0143,2026-04-30,Group A,70,88.38,0,50.57,Premium,East,0.0
C0144,2026-04-30,Group B,17,54.34,0,47.22,Standard,West,0.0
C0145,2026-04-30,Group B,63,70.21,0,40.07,Standard,North,0.0
C0146,2026-04-30,Group A,19,38.18,1,52.46,Basic,West,0.0
C0147,2026-04-30,Group A,47,38.27,1,63.85,Basic,West,0.0
C0148,2026-04-30,Group A,25,70.19,3,29.31,Standard,East,0.0
C0149,2026-04-30,Group A,12,61.21,1,49.18,Standard,East,1.0
C0150,2026-04-30,Group A,43,28.6,1,26.96,Basic,East,0.0
C0151,2026-04-30,Group A,7,99.57,0,64.97,Premium,South,0.0
C0152,2026-04-30,Group A,52,98.48,4,52.78,Premium,West,1.0
C0153,2026-04-30,Group A,12,35.88,2,44.94,Basic,North,0.0
C0154,2026-04-30,Group B,29,63.57,1,50.22,Standard,South,0.0
C0155,2026-04-30,Group B,29,38.85,1,32.28,Basic,East,1.0
C0156,2026-04-30,Group B,5,60.93,1,60.91,Standard,West,0.0
C0157,2026-04-30,Group A,55,34.01,0,12.07,Basic,South,0.0
C0158,2026-04-30,Group C,66,71.24,1,58.58,Standard,South,0.0
C0159,2026-04-30,Group B,12,66.6,1,52.96,Standard,North,0.0
C0160,2026-04-30,Group A,9,56.9,1,52.96,Standard,North,0.0
C0161,2026-04-30,Group A,25,41.26,0,28.49,Basic,North,0.0
C0162,2026-04-30,Group B,29,93.22,0,58.23,Premium,North,0.0
C0163,2026-04-30,Group A,58,34.49,1,42.91,Basic,West,0.0
C0164,2026-04-30,Group A,34,35.1,1,43.86,Basic,West,0.0
C0165,2026-04-30,Group C,63,66.72,0,51.51,Standard,West,0.0
C0166,2026-04-30,Group A,28,30.51,1,41.85,Basic,North,0.0
C0167,2026-04-30,Group A,29,98.75,1,50.9,Premium,North,0.0
C0168,2026-04-30,Group C,64,89.39,0,55.01,Premium,South,0.0
C0169,2026-04-30,Group B,21,33.9,2,31.32,Basic,East,0.0
C0170,2026-04-30,Group A,53,101.9,1,44.38,Premium,South,1.0
C0171,2026-04-30,Group C,53,34.34,0,19.37,Basic,South,0.0
C0172,2026-04-30,Group C,21,63.21,2,56.84,Standard,North,0.0
C0173,2026-04-30,Group B,50,33.95,0,12.14,Basic,East,0.0
C0174,2026-04-30,Group B,68,95.81,0,51.31,Premium,South,0.0
C0175,2026-04-30,Group A,36,34.25,1,20.18,Basic,North,0.0
C0176,2026-04-30,Group A,42,46.25,2,37.04,Basic,East,0.0
C0177,2026-04-30,Group B,13,69.0,2,41.92,Standard,West,0.0
C0178,2026-04-30,Group A,50,98.41,0,62.57,Premium,North,0.0
C0179,2026-04-30,Group B,8,98.97,0,52.98,Premium,South,0.0
C0180,2026-04-30,Group C,72,66.24,3,41.35,Standard,West,0.0
C0181,2026-04-30,Group A,38,95.54,0,48.23,Premium,East,0.0
C0182,2026-04-30,Group B,46,91.47,2,68.71,Premium,West,0.0
C0183,2026-04-30,Group A,45,66.42,2,58.19,Standard,South,0.0
C0184,2026-04-30,Group C,44,26.29,2,35.26,Basic,South,1.0
C0185,2026-04-30,Group A,13,63.28,3,45.07,Standard,East,0.0
C0186,2026-04-30,Group B,18,70.41,1,29.03,Standard,North,1.0
C0187,2026-04-30,Group B,69,32.5,1,35.22,Basic,North,0.0
C0188,2026-04-30,Group A,6,32.56,1,17.24,Basic,East,0.0
C0189,2026-04-30,Group B,66,63.07,0,53.72,Standard,East,0.0
C0190,2026-04-30,Group B,46,37.64,2,36.33,Basic,North,0.0
C0191,2026-04-30,Group B,8,92.23,2,81.67,Premium,East,0.0
C0192,2026-04-30,Group B,25,33.77,0,25.09,Basic,South,0.0
C0193,2026-04-30,Group C,51,34.17,1,29.9,Basic,East,0.0
C0194,2026-04-30,Group A,65,95.1,0,68.78,Premium,West,0.0
C0195,2026-04-30,Group A,53,35.04,0,59.59,Basic,North,0.0
C0196,2026-04-30,Group A,50,35.13,1,34.91,Basic,West,0.0
C0197,2026-04-30,Group B,30,70.06,2,53.08,Standard,South,0.0
C0198,2026-04-30,Group B,43,101.04,0,55.99,Premium,West,0.0
C0199,2026-04-30,Group A,32,34.74,1,40.94,Basic,South,1.0
C0200,2026-04-30,Group A,59,38.36,2,25.85,Basic,South,0.0
C0201,2026-04-30,Group C,60,64.18,2,48.1,Standard,West,0.0
C0202,2026-04-30,Group A,66,88.0,0,36.87,Premium,East,0.0
C0203,2026-04-30,Group B,40,67.65,1,46.87,Standard,North,0.0
C0204,2026-04-30,Group A,56,32.84,1,40.56,Basic,East,0.0
C0205,2026-04-30,Group C,52,33.29,5,42.18,Basic,West,1.0
C0206,2026-04-30,Group A,9,41.42,2,25.26,Basic,South,1.0
C0207,2026-04-30,Group A,61,39.98,1,52.0,Basic,West,0.0
C0208,2026-04-30,Group C,28,63.79,3,46.25,Standard,East,0.0
C0209,2026-04-30,Group C,60,38.97,1,30.68,Basic,South,0.0
C0210,2026-04-30,Group A,62,67.42,0,37.41,Standard,North,0.0
C0211,2026-04-30,Group A,44,60.79,1,28.47,Standard,East,0.0
C0212,2026-04-30,Group B,67,,2,37.59,Standard,North,0.0
C0213,2026-04-30,Group C,54,41.52,0,28.23,Basic,West,0.0
C0214,2026-04-30,Group A,61,97.7,1,70.21,Premium,East,0.0
C0215,2026-04-30,Group A,31,61.46,0,38.38,Standard,South,0.0
C0216,2026-04-30,Group B,33,62.6,1,57.0,Standard,North,0.0
C0217,2026-04-30,Group B,13,30.12,0,30.66,Basic,East,0.0
C0218,2026-04-30,Group B,71,25.86,1,37.27,Basic,North,0.0
C0219,2026-04-30,Group B,25,83.64,0,52.61,Premium,South,0.0
C0220,2026-04-30,Group A,37,25.53,2,54.97,Basic,West,0.0
C0221,2026-04-30,Group C,58,35.22,1,42.6,Basic,West,0.0
C0222,2026-04-30,Group C,69,61.25,1,34.85,Standard,West,0.0
C0223,2026-04-30,Group B,5,60.12,1,35.94,Standard,West,0.0
C0224,2026-04-30,Group A,57,104.77,1,47.42,Premium,East,0.0
C0225,2026-04-30,Group A,47,35.39,0,19.56,Basic,North,0.0
C0226,2026-04-30,Group B,16,94.01,0,63.25,Premium,West,0.0
C0227,2026-04-30,Group A,66,27.15,4,38.78,Basic,West,0.0
C0228,2026-04-30,Group C,26,62.97,0,61.16,Standard,West,0.0
C0229,2026-04-30,Group A,20,66.51,0,36.51,Standard,East,0.0
C0230,2026-04-30,Group B,60,26.76,2,40.17,Basic,North,0.0
C0231,2026-04-30,Group C,19,31.82,1,31.83,Basic,East,1.0
C0232,2026-04-30,Group A,57,29.91,0,28.99,Basic,South,0.0
C0233,2026-04-30,Group A,10,100.1,2,56.28,Premium,West,0.0
C0234,2026-04-30,Group B,56,62.69,3,21.27,Standard,South,0.0
C0235,2026-04-30,Group B,52,98.83,3,53.17,Premium,South,0.0
C0236,2026-04-30,Group A,64,99.78,0,75.71,Premium,North,0.0
C0237,2026-04-30,Group B,12,62.44,1,41.71,Standard,West,0.0
C0238,2026-04-30,Group C,62,67.33,4,54.54,Standard,West,0.0
C0239,2026-04-30,Group A,60,33.71,1,47.73,Basic,North,1.0
C0240,2026-04-30,Group A,16,32.69,1,39.07,Basic,South,0.0
C0241,2026-04-30,Group A,34,90.16,5,45.83,Premium,South,0.0
C0242,2026-04-30,Group A,72,71.92,0,32.14,Standard,South,0.0
C0243,2026-04-30,Group A,6,32.5,2,47.71,Basic,West,0.0
C0244,2026-04-30,Group A,54,63.73,2,48.49,Standard,North,0.0
C0245,2026-04-30,Group B,21,70.46,1,38.82,Standard,South,0.0
C0246,2026-04-30,Group A,23,87.15,3,52.06,Premium,North,0.0
C0247,2026-04-30,Group C,8,70.23,0,35.84,Standard,North,0.0
C0248,2026-04-30,Group A,48,37.29,1,28.91,Basic,West,0.0
C0249,2026-04-30,Group A,54,32.96,2,50.06,Basic,West,0.0
C0250,2026-04-30,Group B,15,60.55,1,42.1,Standard,North,0.0
C0251,2026-04-30,Group C,9,58.52,0,57.65,Standard,East,0.0
C0252,2026-04-30,Group A,7,100.15,1,37.42,Premium,North,0.0
C0253,2026-04-30,Group A,23,66.38,1,43.76,Standard,North,0.0
C0254,2026-04-30,Group A,68,39.59,0,51.68,Basic,South,0.0
C0255,2026-04-30,Group B,49,31.42,1,54.19,Basic,North,0.0
C0256,2026-04-30,Group A,31,59.15,2,56.59,Standard,South,0.0
C0257,2026-04-30,Group A,16,87.59,1,47.24,Premium,West,0.0
C0258,2026-04-30,Group A,17,35.57,1,33.45,Basic,East,0.0
C0259,2026-04-30,Group A,17,41.58,0,47.33,Basic,East,0.0
C0260,2026-04-30,Group C,51,63.37,0,42.24,Standard,South,0.0
C0261,2026-04-30,Group B,13,31.62,1,41.06,Basic,North,1.0
C0262,2026-04-30,Group A,21,100.46,2,57.73,Premium,North,0.0
C0263,2026-04-30,Group A,40,39.87,1,41.39,Basic,South,0.0
C0264,2026-04-30,Group A,65,41.7,2,17.35,Basic,North,0.0
C0265,2026-04-30,Group A,19,90.38,0,44.12,Premium,West,0.0
C0266,2026-04-30,Group B,7,34.37,0,44.33,Basic,West,0.0
C0267,2026-04-30,Group C,21,39.83,0,34.86,Basic,West,0.0
C0268,2026-04-30,Group C,43,37.38,0,42.56,Basic,East,0.0
C0269,2026-04-30,Group C,9,29.96,1,27.91,Basic,East,0.0
C0270,2026-04-30,Group C,40,30.76,2,46.27,Basic,East,0.0
C0271,2026-04-30,Group C,35,31.87,0,37.1,Basic,South,0.0
C0272,2026-04-30,Group A,6,33.13,1,56.45,Basic,East,1.0
C0273,2026-04-30,Group A,58,36.2,3,45.07,Basic,West,0.0
C0274,2026-04-30,Group A,60,65.11,1,32.26,Standard,West,0.0
C0275,2026-04-30,Group B,62,62.65,1,49.61,Standard,East,0.0
C0276,2026-04-30,Group A,49,39.82,3,34.22,Basic,North,0.0
C0277,2026-04-30,Group C,64,44.93,0,31.9,Basic,East,0.0
C0278,2026-04-30,Group B,31,58.96,3,47.51,Standard,South,0.0
C0279,2026-04-30,Group B,49,99.97,2,50.44,Premium,East,0.0
C0280,2026-04-30,Group A,70,100.65,5,68.01,Premium,East,0.0
C0281,2026-04-30,Group A,66,32.38,2,32.93,Basic,West,0.0
C0282,2026-04-30,Group A,70,37.62,1,34.22,Basic,South,0.0
C0283,2026-04-30,Group C,34,40.78,0,37.05,Basic,West,0.0
C0284,2026-04-30,Group B,46,35.95,1,31.73,Basic,West,0.0
C0285,2026-04-30,Group B,30,49.4,0,46.4,Standard,South,0.0
C0286,2026-04-30,Group A,53,28.44,3,37.34,Basic,South,0.0
C0287,2026-04-30,Group A,12,29.53,3,54.57,Basic,East,0.0
C0288,2026-04-30,Group A,56,33.31,0,62.66,Basic,West,0.0
C0289,2026-04-30,Group B,7,70.44,2,41.13,Standard,East,0.0
C0290,2026-04-30,Group B,65,36.81,1,40.21,Basic,West,0.0
C0291,2026-04-30,Group A,32,96.74,2,47.76,Premium,South,0.0
C0292,2026-04-30,Group C,68,39.66,2,32.82,Basic,East,0.0
C0293,2026-04-30,Group A,13,102.16,2,51.83,Premium,South,0.0
C0294,2026-04-30,Group C,63,44.2,1,27.48,Basic,West,0.0
C0295,2026-04-30,Group A,57,95.32,1,45.89,Premium,South,0.0
C0296,2026-04-30,Group A,65,100.64,2,48.53,Premium,East,0.0
C0297,2026-04-30,Group C,49,92.63,0,41.23,Premium,North,0.0
C0298,2026-04-30,Group A,68,95.78,1,58.79,Premium,West,0.0
C0299,2026-04-30,Group A,24,60.43,2,33.47,Standard,South,0.0
C0300,2026-04-30,Group A,33,66.2,0,70.29,Standard,South,0.0
C0301,2026-04-30,Group A,51,60.75,2,48.23,Standard,East,0.0
C0302,2026-04-30,Group B,56,22.84,3,37.51,Basic,South,0.0
C0303,2026-04-30,Group C,70,67.11,0,39.29,Standard,West,0.0
C0304,2026-04-30,Group C,30,72.43,0,61.18,Standard,East,0.0
C0305,2026-04-30,Group A,65,101.41,2,66.09,Premium,East,0.0
C0306,2026-04-30,Group B,50,58.5,1,48.37,Standard,North,0.0
C0307,2026-04-30,Group A,24,36.76,1,21.18,Basic,North,0.0
C0308,2026-04-30,Group A,49,68.6,3,43.34,Standard,South,0.0
C0309,2026-04-30,Group A,5,28.43,0,26.28,Basic,West,0.0
C0310,2026-04-30,Group C,20,33.2,0,42.87,Basic,West,0.0
C0311,2026-04-30,Group C,52,68.57,2,62.06,Standard,East,0.0
C0312,2026-04-30,Group B,63,32.31,0,38.68,Basic,East,0.0
C0313,2026-04-30,Group A,54,34.48,0,15.17,Basic,South,0.0
C0314,2026-04-30,Group A,8,40.47,0,30.19,Basic,North,1.0
C0315,2026-04-30,Group B,62,39.44,1,44.17,Basic,North,0.0
C0316,2026-04-30,Group B,66,30.88,0,53.46,Basic,South,0.0
C0317,2026-04-30,Group A,61,,3,57.71,Basic,South,0.0
C0318,2026-04-30,Group A,5,60.56,1,38.78,Standard,North,0.0
C0319,2026-04-30,Group A,62,30.07,0,40.07,Basic,South,0.0
C0320,2026-04-30,Group C,45,92.94,0,65.84,Premium,North,0.0
C0321,2026-04-30,Group A,41,91.09,1,43.75,Premium,East,0.0
C0322,2026-04-30,Group C,20,67.46,2,44.38,Standard,West,1.0
C0323,2026-04-30,Group A,65,36.74,0,40.3,Basic,East,0.0
